status,product,component,hardware,importance
1.0,136.0,404.0,40.0,5.0
1.0,37.0,418.0,1.0,2.0
1.0,11.0,354.0,1.0,5.0
1.0,62.0,333.0,37.0,5.0
0.0,107.0,302.0,1.0,5.0
1.0,37.0,418.0,43.0,5.0
1.0,147.0,22.0,1.0,5.0
0.0,100.0,309.0,59.0,5.0
0.0,100.0,300.0,1.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,95.0,309.0,40.0,5.0
0.0,100.0,251.0,1.0,5.0
1.0,100.0,309.0,59.0,5.0
0.0,100.0,59.0,48.0,2.0
1.0,11.0,354.0,1.0,5.0
1.0,14.0,148.0,59.0,5.0
0.0,50.0,309.0,58.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,147.0,22.0,1.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,37.0,418.0,40.0,2.0
1.0,17.0,384.0,1.0,2.0
1.0,37.0,418.0,40.0,5.0
1.0,100.0,309.0,58.0,2.0
1.0,50.0,46.0,1.0,2.0
1.0,100.0,255.0,37.0,5.0
1.0,37.0,418.0,59.0,4.0
0.0,100.0,309.0,1.0,5.0
1.0,100.0,309.0,37.0,5.0
1.0,100.0,130.0,59.0,4.0
1.0,22.0,318.0,59.0,5.0
1.0,95.0,309.0,43.0,2.0
1.0,95.0,309.0,59.0,5.0
1.0,100.0,309.0,43.0,4.0
1.0,100.0,247.0,43.0,5.0
1.0,100.0,309.0,1.0,5.0
1.0,100.0,130.0,40.0,4.0
1.0,100.0,247.0,43.0,5.0
1.0,52.0,116.0,40.0,5.0
1.0,129.0,434.0,1.0,2.0
1.0,100.0,251.0,37.0,5.0
1.0,11.0,352.0,59.0,3.0
1.0,100.0,264.0,59.0,2.0
1.0,100.0,36.0,1.0,5.0
1.0,133.0,402.0,59.0,6.0
1.0,39.0,106.0,40.0,3.0
0.0,100.0,59.0,40.0,5.0
1.0,100.0,309.0,51.0,5.0
1.0,11.0,349.0,37.0,5.0
1.0,96.0,87.0,48.0,5.0
1.0,91.0,201.0,24.0,5.0
0.0,32.0,95.0,48.0,2.0
1.0,100.0,313.0,59.0,2.0
1.0,100.0,309.0,1.0,5.0
1.0,100.0,309.0,1.0,5.0
1.0,100.0,309.0,48.0,3.0
0.0,100.0,29.0,40.0,2.0
1.0,95.0,309.0,1.0,5.0
1.0,50.0,59.0,21.0,3.0
1.0,100.0,309.0,59.0,2.0
1.0,100.0,255.0,59.0,5.0
1.0,100.0,309.0,48.0,2.0
1.0,100.0,247.0,40.0,5.0
1.0,100.0,130.0,59.0,5.0
1.0,37.0,275.0,43.0,5.0
1.0,11.0,354.0,1.0,4.0
1.0,50.0,46.0,59.0,2.0
0.0,86.0,103.0,48.0,2.0
1.0,100.0,29.0,58.0,5.0
1.0,100.0,309.0,59.0,5.0
1.0,11.0,350.0,37.0,5.0
1.0,37.0,418.0,40.0,5.0
1.0,54.0,46.0,59.0,5.0
1.0,50.0,46.0,48.0,3.0
0.0,11.0,350.0,37.0,5.0
1.0,17.0,381.0,59.0,2.0
1.0,11.0,353.0,40.0,5.0
1.0,100.0,264.0,20.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,147.0,22.0,1.0,2.0
0.0,100.0,36.0,59.0,5.0
1.0,50.0,46.0,59.0,5.0
1.0,32.0,148.0,59.0,4.0
1.0,100.0,309.0,1.0,4.0
1.0,145.0,309.0,48.0,5.0
1.0,50.0,46.0,48.0,2.0
1.0,95.0,309.0,43.0,5.0
1.0,100.0,295.0,58.0,5.0
1.0,100.0,264.0,20.0,5.0
1.0,121.0,240.0,40.0,4.0
1.0,100.0,130.0,1.0,5.0
1.0,37.0,418.0,43.0,3.0
0.0,100.0,300.0,40.0,2.0
1.0,37.0,418.0,59.0,5.0
1.0,50.0,7.0,59.0,5.0
1.0,90.0,198.0,1.0,5.0
0.0,100.0,59.0,40.0,5.0
1.0,14.0,148.0,59.0,2.0
1.0,37.0,418.0,58.0,5.0
1.0,52.0,116.0,59.0,5.0
1.0,37.0,37.0,43.0,3.0
1.0,100.0,309.0,37.0,2.0
1.0,100.0,295.0,37.0,5.0
0.0,11.0,349.0,41.0,5.0
1.0,147.0,279.0,1.0,5.0
1.0,32.0,148.0,58.0,4.0
1.0,100.0,15.0,59.0,4.0
1.0,100.0,251.0,1.0,5.0
1.0,37.0,37.0,43.0,5.0
1.0,95.0,137.0,37.0,2.0
1.0,11.0,353.0,58.0,5.0
1.0,100.0,264.0,58.0,5.0
1.0,95.0,309.0,1.0,3.0
1.0,95.0,309.0,59.0,5.0
1.0,100.0,309.0,59.0,5.0
1.0,50.0,59.0,59.0,5.0
1.0,11.0,353.0,40.0,5.0
1.0,145.0,309.0,1.0,5.0
1.0,59.0,286.0,40.0,5.0
1.0,37.0,159.0,40.0,5.0
1.0,37.0,159.0,40.0,5.0
1.0,100.0,309.0,58.0,5.0
1.0,136.0,450.0,1.0,2.0
1.0,11.0,354.0,40.0,5.0
0.0,136.0,450.0,1.0,2.0
1.0,37.0,418.0,48.0,5.0
1.0,136.0,450.0,1.0,5.0
1.0,37.0,418.0,43.0,5.0
1.0,100.0,309.0,59.0,2.0
1.0,95.0,309.0,21.0,5.0
1.0,147.0,22.0,1.0,2.0
1.0,37.0,418.0,1.0,2.0
1.0,100.0,29.0,59.0,4.0
1.0,37.0,418.0,43.0,5.0
1.0,100.0,313.0,40.0,4.0
1.0,37.0,418.0,43.0,5.0
1.0,66.0,138.0,1.0,5.0
1.0,37.0,159.0,40.0,5.0
1.0,100.0,255.0,1.0,5.0
1.0,37.0,418.0,37.0,2.0
1.0,100.0,130.0,59.0,5.0
1.0,32.0,102.0,59.0,5.0
1.0,37.0,159.0,40.0,5.0
1.0,145.0,309.0,1.0,2.0
1.0,11.0,353.0,21.0,3.0
1.0,100.0,309.0,1.0,2.0
1.0,95.0,6.0,43.0,2.0
1.0,100.0,309.0,1.0,2.0
1.0,100.0,309.0,59.0,5.0
1.0,102.0,304.0,1.0,2.0
1.0,37.0,418.0,37.0,2.0
1.0,100.0,255.0,37.0,3.0
1.0,100.0,295.0,1.0,2.0
1.0,100.0,295.0,1.0,2.0
1.0,100.0,130.0,1.0,5.0
1.0,100.0,251.0,37.0,5.0
1.0,37.0,159.0,41.0,3.0
1.0,37.0,418.0,48.0,2.0
1.0,121.0,240.0,48.0,5.0
1.0,100.0,264.0,51.0,5.0
1.0,37.0,418.0,1.0,5.0
1.0,37.0,418.0,1.0,5.0
1.0,32.0,148.0,48.0,2.0
1.0,100.0,264.0,59.0,2.0
1.0,147.0,73.0,59.0,5.0
1.0,11.0,349.0,59.0,5.0
1.0,100.0,264.0,48.0,5.0
0.0,50.0,309.0,1.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,37.0,418.0,40.0,5.0
1.0,54.0,309.0,40.0,2.0
1.0,37.0,418.0,43.0,5.0
1.0,100.0,264.0,20.0,5.0
1.0,100.0,264.0,20.0,5.0
0.0,100.0,36.0,37.0,5.0
1.0,100.0,36.0,59.0,5.0
0.0,39.0,106.0,48.0,4.0
1.0,95.0,6.0,48.0,2.0
1.0,147.0,22.0,59.0,5.0
1.0,37.0,418.0,40.0,5.0
1.0,95.0,309.0,1.0,5.0
1.0,11.0,355.0,37.0,2.0
1.0,100.0,264.0,59.0,5.0
1.0,100.0,130.0,59.0,5.0
1.0,11.0,355.0,48.0,2.0
1.0,147.0,22.0,1.0,2.0
1.0,95.0,309.0,59.0,5.0
1.0,62.0,333.0,43.0,5.0
1.0,62.0,333.0,43.0,5.0
1.0,11.0,353.0,59.0,5.0
0.0,37.0,418.0,59.0,5.0
1.0,62.0,333.0,43.0,5.0
1.0,95.0,309.0,59.0,5.0
0.0,42.0,116.0,48.0,4.0
0.0,42.0,116.0,48.0,4.0
0.0,37.0,418.0,48.0,5.0
1.0,100.0,130.0,40.0,2.0
0.0,100.0,300.0,1.0,2.0
1.0,100.0,264.0,59.0,5.0
1.0,95.0,309.0,40.0,5.0
1.0,42.0,116.0,40.0,5.0
1.0,95.0,309.0,20.0,5.0
1.0,95.0,309.0,40.0,5.0
1.0,100.0,251.0,1.0,5.0
1.0,100.0,130.0,47.0,4.0
1.0,100.0,264.0,42.0,5.0
1.0,100.0,309.0,59.0,5.0
0.0,11.0,355.0,59.0,5.0
1.0,95.0,309.0,58.0,2.0
1.0,37.0,418.0,58.0,5.0
1.0,100.0,251.0,40.0,3.0
1.0,37.0,418.0,48.0,5.0
1.0,37.0,418.0,40.0,5.0
1.0,32.0,148.0,59.0,5.0
1.0,16.0,260.0,59.0,5.0
1.0,95.0,6.0,48.0,5.0
1.0,54.0,46.0,59.0,5.0
1.0,37.0,418.0,1.0,2.0
1.0,95.0,309.0,48.0,5.0
1.0,118.0,46.0,59.0,5.0
1.0,32.0,70.0,59.0,5.0
1.0,37.0,418.0,43.0,2.0
1.0,5.0,38.0,40.0,5.0
1.0,10.0,27.0,48.0,2.0
1.0,100.0,309.0,40.0,2.0
0.0,42.0,116.0,48.0,5.0
1.0,100.0,36.0,37.0,5.0
1.0,32.0,148.0,48.0,3.0
1.0,5.0,38.0,48.0,2.0
1.0,100.0,309.0,51.0,3.0
0.0,50.0,309.0,1.0,3.0
0.0,50.0,309.0,1.0,3.0
1.0,52.0,59.0,48.0,2.0
1.0,147.0,262.0,48.0,5.0
1.0,100.0,264.0,58.0,5.0
1.0,100.0,251.0,1.0,5.0
0.0,50.0,309.0,1.0,2.0
1.0,100.0,251.0,1.0,5.0
1.0,100.0,264.0,37.0,5.0
1.0,37.0,418.0,58.0,5.0
1.0,100.0,309.0,58.0,5.0
0.0,50.0,300.0,1.0,4.0
1.0,100.0,309.0,59.0,5.0
1.0,100.0,309.0,1.0,3.0
1.0,95.0,309.0,40.0,4.0
1.0,11.0,353.0,40.0,5.0
1.0,95.0,309.0,40.0,5.0
1.0,32.0,148.0,59.0,2.0
1.0,37.0,418.0,43.0,4.0
1.0,100.0,309.0,59.0,5.0
1.0,100.0,264.0,58.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,95.0,309.0,48.0,5.0
1.0,100.0,264.0,42.0,5.0
0.0,42.0,116.0,48.0,5.0
1.0,100.0,264.0,59.0,5.0
1.0,95.0,309.0,41.0,5.0
1.0,42.0,116.0,37.0,5.0
1.0,100.0,295.0,59.0,5.0
1.0,100.0,264.0,48.0,5.0
0.0,43.0,46.0,48.0,5.0
1.0,100.0,270.0,59.0,5.0
1.0,43.0,46.0,59.0,5.0
1.0,32.0,148.0,48.0,5.0
1.0,100.0,295.0,59.0,5.0
1.0,100.0,264.0,48.0,2.0
1.0,37.0,418.0,48.0,4.0
1.0,50.0,59.0,59.0,4.0
1.0,37.0,418.0,43.0,5.0
1.0,100.0,264.0,58.0,5.0
1.0,95.0,309.0,40.0,5.0
1.0,100.0,264.0,58.0,5.0
1.0,68.0,46.0,48.0,5.0
1.0,37.0,418.0,1.0,2.0
1.0,39.0,106.0,59.0,5.0
1.0,100.0,251.0,37.0,2.0
1.0,95.0,24.0,40.0,5.0
1.0,12.0,99.0,1.0,2.0
1.0,100.0,309.0,37.0,5.0
1.0,95.0,309.0,48.0,5.0
1.0,100.0,251.0,37.0,5.0
1.0,100.0,251.0,37.0,5.0
1.0,100.0,251.0,37.0,5.0
1.0,21.0,343.0,1.0,5.0
1.0,52.0,59.0,48.0,5.0
1.0,52.0,325.0,59.0,5.0
1.0,11.0,355.0,59.0,5.0
1.0,95.0,309.0,21.0,5.0
1.0,36.0,46.0,59.0,5.0
1.0,136.0,453.0,58.0,3.0
1.0,37.0,418.0,59.0,5.0
1.0,37.0,418.0,40.0,5.0
1.0,37.0,418.0,43.0,5.0
1.0,37.0,159.0,1.0,2.0
1.0,37.0,418.0,43.0,2.0
0.0,100.0,59.0,1.0,3.0
1.0,100.0,264.0,20.0,3.0
1.0,95.0,309.0,59.0,5.0
1.0,99.0,46.0,40.0,2.0
1.0,54.0,46.0,59.0,5.0
1.0,11.0,352.0,37.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,11.0,354.0,1.0,5.0
1.0,11.0,352.0,1.0,5.0
1.0,132.0,456.0,48.0,5.0
0.0,100.0,295.0,43.0,5.0
1.0,107.0,46.0,58.0,5.0
1.0,32.0,70.0,48.0,5.0
1.0,100.0,29.0,59.0,5.0
1.0,10.0,27.0,1.0,2.0
1.0,50.0,7.0,40.0,5.0
1.0,100.0,264.0,20.0,3.0
1.0,37.0,418.0,48.0,2.0
1.0,54.0,309.0,1.0,5.0
1.0,100.0,309.0,59.0,5.0
1.0,11.0,353.0,40.0,5.0
1.0,147.0,273.0,1.0,2.0
1.0,37.0,418.0,59.0,5.0
1.0,100.0,295.0,41.0,5.0
0.0,100.0,300.0,1.0,2.0
1.0,14.0,148.0,59.0,5.0
1.0,100.0,309.0,48.0,5.0
0.0,105.0,46.0,1.0,5.0
1.0,100.0,309.0,1.0,5.0
1.0,50.0,46.0,59.0,2.0
1.0,12.0,49.0,27.0,3.0
1.0,100.0,313.0,59.0,5.0
1.0,95.0,309.0,1.0,5.0
1.0,100.0,309.0,59.0,4.0
1.0,52.0,116.0,40.0,5.0
0.0,50.0,309.0,59.0,4.0
1.0,147.0,284.0,1.0,5.0
1.0,95.0,309.0,40.0,3.0
1.0,95.0,309.0,59.0,5.0
1.0,43.0,46.0,37.0,5.0
1.0,95.0,309.0,59.0,5.0
0.0,100.0,59.0,1.0,5.0
1.0,147.0,22.0,43.0,2.0
0.0,59.0,110.0,40.0,5.0
1.0,11.0,353.0,37.0,5.0
1.0,100.0,309.0,59.0,5.0
1.0,100.0,313.0,1.0,2.0
1.0,43.0,46.0,1.0,3.0
1.0,100.0,309.0,59.0,4.0
1.0,100.0,309.0,58.0,4.0
0.0,147.0,132.0,20.0,5.0
1.0,100.0,251.0,40.0,5.0
1.0,100.0,309.0,48.0,4.0
1.0,11.0,349.0,59.0,5.0
1.0,50.0,46.0,59.0,5.0
1.0,133.0,402.0,59.0,5.0
1.0,0.0,46.0,58.0,0.0
1.0,37.0,418.0,1.0,2.0
0.0,147.0,22.0,1.0,2.0
1.0,11.0,355.0,40.0,5.0
1.0,121.0,240.0,40.0,5.0
1.0,100.0,29.0,59.0,5.0
1.0,95.0,309.0,1.0,5.0
0.0,100.0,29.0,59.0,5.0
1.0,100.0,29.0,59.0,5.0
1.0,100.0,130.0,59.0,5.0
0.0,102.0,241.0,1.0,5.0
1.0,135.0,405.0,59.0,5.0
1.0,39.0,106.0,59.0,5.0
1.0,37.0,418.0,40.0,5.0
1.0,100.0,264.0,59.0,3.0
1.0,130.0,439.0,59.0,3.0
1.0,95.0,309.0,40.0,5.0
1.0,100.0,309.0,59.0,5.0
1.0,75.0,293.0,1.0,2.0
1.0,95.0,309.0,37.0,2.0
1.0,37.0,103.0,48.0,5.0
1.0,147.0,315.0,48.0,3.0
0.0,100.0,300.0,1.0,4.0
1.0,100.0,264.0,59.0,6.0
0.0,37.0,159.0,48.0,5.0
1.0,50.0,59.0,37.0,5.0
1.0,99.0,46.0,1.0,2.0
1.0,95.0,309.0,48.0,4.0
1.0,41.0,116.0,59.0,5.0
1.0,37.0,418.0,43.0,5.0
1.0,50.0,46.0,37.0,2.0
1.0,95.0,6.0,59.0,5.0
1.0,71.0,437.0,59.0,5.0
1.0,43.0,46.0,48.0,4.0
1.0,100.0,295.0,48.0,5.0
1.0,95.0,309.0,41.0,5.0
1.0,11.0,355.0,40.0,5.0
1.0,37.0,418.0,1.0,2.0
1.0,11.0,353.0,37.0,3.0
0.0,59.0,110.0,59.0,5.0
1.0,14.0,148.0,59.0,2.0
1.0,118.0,46.0,1.0,2.0
1.0,100.0,309.0,51.0,5.0
1.0,96.0,116.0,40.0,2.0
1.0,100.0,309.0,58.0,5.0
1.0,97.0,236.0,43.0,2.0
1.0,100.0,264.0,48.0,5.0
1.0,50.0,59.0,59.0,5.0
1.0,100.0,313.0,59.0,5.0
1.0,95.0,309.0,40.0,5.0
1.0,50.0,59.0,59.0,5.0
1.0,43.0,46.0,59.0,3.0
1.0,120.0,334.0,48.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,32.0,102.0,59.0,5.0
1.0,72.0,257.0,59.0,5.0
1.0,11.0,353.0,40.0,5.0
1.0,50.0,59.0,59.0,5.0
0.0,12.0,16.0,1.0,5.0
1.0,32.0,102.0,1.0,5.0
1.0,100.0,29.0,59.0,5.0
1.0,43.0,46.0,40.0,2.0
1.0,20.0,309.0,1.0,2.0
1.0,145.0,309.0,59.0,5.0
1.0,95.0,309.0,40.0,2.0
1.0,11.0,355.0,40.0,5.0
1.0,147.0,22.0,37.0,5.0
1.0,37.0,418.0,1.0,5.0
1.0,100.0,264.0,59.0,5.0
1.0,32.0,148.0,48.0,2.0
1.0,59.0,30.0,40.0,5.0
1.0,14.0,148.0,59.0,5.0
1.0,100.0,130.0,48.0,5.0
1.0,14.0,148.0,59.0,2.0
1.0,50.0,59.0,40.0,5.0
1.0,11.0,352.0,1.0,2.0
1.0,100.0,68.0,48.0,5.0
1.0,75.0,293.0,1.0,2.0
1.0,120.0,334.0,43.0,3.0
1.0,20.0,309.0,1.0,2.0
1.0,100.0,264.0,20.0,2.0
1.0,100.0,309.0,40.0,5.0
1.0,100.0,264.0,48.0,5.0
1.0,50.0,46.0,27.0,2.0
1.0,100.0,264.0,1.0,5.0
1.0,62.0,333.0,1.0,2.0
1.0,32.0,148.0,59.0,5.0
1.0,6.0,249.0,48.0,5.0
1.0,100.0,295.0,59.0,5.0
1.0,100.0,264.0,1.0,2.0
1.0,136.0,450.0,40.0,5.0
1.0,102.0,329.0,48.0,2.0
0.0,11.0,352.0,1.0,3.0
1.0,17.0,379.0,1.0,2.0
1.0,136.0,452.0,40.0,2.0
1.0,32.0,148.0,59.0,0.0
0.0,50.0,309.0,1.0,2.0
1.0,147.0,22.0,1.0,2.0
0.0,100.0,300.0,1.0,4.0
1.0,100.0,309.0,1.0,4.0
1.0,11.0,355.0,48.0,5.0
1.0,95.0,309.0,59.0,5.0
0.0,137.0,448.0,58.0,2.0
1.0,11.0,360.0,40.0,5.0
1.0,37.0,418.0,59.0,5.0
1.0,11.0,355.0,40.0,5.0
1.0,17.0,384.0,1.0,2.0
1.0,17.0,384.0,1.0,2.0
1.0,143.0,46.0,40.0,5.0
1.0,100.0,309.0,1.0,2.0
1.0,95.0,309.0,1.0,2.0
1.0,100.0,309.0,56.0,5.0
1.0,75.0,293.0,40.0,3.0
1.0,100.0,309.0,1.0,3.0
1.0,59.0,239.0,40.0,5.0
1.0,42.0,116.0,48.0,5.0
1.0,100.0,130.0,51.0,5.0
1.0,37.0,418.0,48.0,2.0
0.0,91.0,201.0,40.0,5.0
1.0,100.0,264.0,59.0,5.0
1.0,12.0,101.0,58.0,5.0
1.0,95.0,68.0,40.0,5.0
1.0,100.0,309.0,59.0,2.0
1.0,90.0,326.0,1.0,3.0
1.0,147.0,284.0,43.0,3.0
1.0,10.0,27.0,48.0,5.0
1.0,10.0,27.0,48.0,5.0
1.0,95.0,6.0,1.0,2.0
1.0,85.0,103.0,1.0,2.0
1.0,29.0,369.0,31.0,5.0
1.0,29.0,369.0,48.0,5.0
1.0,95.0,6.0,1.0,5.0
1.0,136.0,452.0,59.0,5.0
1.0,95.0,309.0,59.0,5.0
1.0,100.0,295.0,58.0,1.0
1.0,100.0,309.0,1.0,2.0
1.0,100.0,264.0,59.0,5.0
1.0,100.0,309.0,48.0,5.0
1.0,20.0,309.0,1.0,2.0
1.0,0.0,46.0,43.0,5.0
1.0,14.0,144.0,59.0,5.0
1.0,95.0,309.0,48.0,2.0
0.0,11.0,349.0,59.0,3.0
1.0,100.0,264.0,20.0,4.0
1.0,91.0,201.0,40.0,5.0
1.0,100.0,264.0,37.0,5.0
1.0,91.0,201.0,40.0,5.0
1.0,20.0,309.0,40.0,2.0
1.0,100.0,247.0,59.0,5.0
1.0,5.0,38.0,1.0,2.0
1.0,12.0,16.0,43.0,5.0
1.0,95.0,6.0,1.0,2.0
1.0,91.0,201.0,40.0,5.0
1.0,37.0,418.0,40.0,2.0
1.0,147.0,284.0,37.0,5.0
1.0,90.0,198.0,1.0,6.0
1.0,100.0,264.0,58.0,5.0
1.0,11.0,352.0,1.0,5.0
1.0,100.0,264.0,1.0,2.0
1.0,54.0,46.0,59.0,5.0
1.0,6.0,249.0,59.0,5.0
1.0,37.0,418.0,1.0,5.0
1.0,85.0,23.0,1.0,2.0
1.0,100.0,264.0,1.0,2.0
1.0,11.0,353.0,58.0,2.0
1.0,100.0,130.0,59.0,4.0
1.0,75.0,309.0,37.0,2.0
1.0,32.0,148.0,59.0,5.0
1.0,100.0,309.0,59.0,2.0
1.0,121.0,240.0,59.0,5.0
1.0,95.0,309.0,47.0,5.0
1.0,121.0,298.0,1.0,4.0
1.0,100.0,264.0,42.0,3.0
1.0,75.0,309.0,40.0,2.0
1.0,100.0,309.0,59.0,5.0
0.0,11.0,356.0,59.0,5.0
1.0,5.0,38.0,1.0,5.0
0.0,11.0,349.0,40.0,5.0
1.0,11.0,355.0,40.0,5.0
1.0,100.0,309.0,59.0,4.0
1.0,11.0,352.0,40.0,5.0
1.0,37.0,159.0,40.0,5.0
1.0,11.0,350.0,40.0,2.0
1.0,95.0,309.0,59.0,2.0
1.0,11.0,356.0,37.0,5.0
0.0,105.0,46.0,1.0,5.0
1.0,100.0,309.0,41.0,5.0
1.0,11.0,354.0,48.0,4.0
1.0,100.0,264.0,42.0,5.0
1.0,102.0,247.0,1.0,2.0
1.0,99.0,65.0,1.0,2.0
1.0,52.0,116.0,1.0,5.0
1.0,100.0,251.0,59.0,5.0
1.0,100.0,264.0,48.0,5.0
1.0,90.0,10.0,1.0,5.0
1.0,100.0,264.0,59.0,5.0
1.0,50.0,59.0,40.0,5.0
1.0,11.0,352.0,59.0,5.0
1.0,50.0,59.0,40.0,5.0
1.0,29.0,312.0,48.0,3.0
1.0,37.0,418.0,59.0,5.0
1.0,11.0,349.0,1.0,5.0
1.0,95.0,309.0,47.0,2.0
1.0,99.0,46.0,59.0,2.0
1.0,100.0,309.0,1.0,5.0
1.0,102.0,135.0,59.0,2.0
1.0,102.0,241.0,1.0,2.0
1.0,78.0,103.0,59.0,5.0
1.0,83.0,293.0,1.0,5.0
1.0,39.0,106.0,59.0,5.0
1.0,37.0,418.0,43.0,2.0
1.0,107.0,309.0,59.0,5.0
1.0,32.0,148.0,56.0,5.0
1.0,100.0,309.0,59.0,5.0
1.0,11.0,353.0,41.0,5.0
1.0,100.0,29.0,1.0,5.0
1.0,75.0,309.0,1.0,2.0
0.0,11.0,352.0,40.0,5.0
1.0,37.0,103.0,43.0,2.0
1.0,37.0,103.0,43.0,2.0
1.0,147.0,22.0,1.0,5.0
1.0,95.0,309.0,59.0,2.0
1.0,100.0,264.0,59.0,4.0
1.0,11.0,356.0,59.0,5.0
1.0,96.0,33.0,37.0,2.0
1.0,100.0,264.0,20.0,5.0
1.0,100.0,309.0,58.0,2.0
1.0,11.0,354.0,59.0,3.0
1.0,50.0,59.0,1.0,3.0
1.0,32.0,148.0,40.0,5.0
0.0,122.0,309.0,43.0,2.0
1.0,37.0,418.0,48.0,2.0
1.0,32.0,70.0,59.0,5.0
1.0,100.0,264.0,1.0,2.0
1.0,100.0,15.0,40.0,5.0
1.0,100.0,130.0,1.0,2.0
1.0,11.0,355.0,48.0,2.0
1.0,100.0,251.0,59.0,5.0
1.0,100.0,309.0,1.0,6.0
1.0,75.0,293.0,1.0,2.0
1.0,11.0,349.0,59.0,6.0
1.0,52.0,116.0,59.0,2.0
1.0,43.0,46.0,1.0,3.0
1.0,11.0,355.0,40.0,3.0
1.0,32.0,102.0,48.0,5.0
1.0,40.0,375.0,20.0,5.0
1.0,37.0,418.0,43.0,4.0
1.0,95.0,68.0,59.0,5.0
1.0,100.0,264.0,1.0,1.0
1.0,37.0,159.0,10.0,5.0
1.0,11.0,355.0,40.0,2.0
1.0,100.0,313.0,40.0,5.0
0.0,100.0,36.0,20.0,3.0
0.0,11.0,350.0,40.0,5.0
1.0,89.0,46.0,58.0,2.0
1.0,89.0,46.0,58.0,5.0
1.0,100.0,264.0,1.0,2.0
1.0,29.0,422.0,59.0,3.0
1.0,95.0,309.0,59.0,5.0
0.0,100.0,295.0,1.0,2.0
1.0,50.0,46.0,40.0,5.0
1.0,14.0,148.0,59.0,2.0
1.0,50.0,46.0,48.0,5.0
1.0,100.0,309.0,59.0,5.0
1.0,32.0,148.0,59.0,2.0
1.0,100.0,309.0,40.0,5.0
1.0,32.0,102.0,35.0,3.0
1.0,100.0,295.0,40.0,5.0
1.0,1.0,94.0,1.0,2.0
1.0,100.0,313.0,1.0,6.0
1.0,13.0,34.0,48.0,5.0
1.0,50.0,59.0,59.0,3.0
1.0,100.0,309.0,59.0,2.0
1.0,37.0,39.0,59.0,2.0
1.0,100.0,313.0,35.0,5.0
1.0,100.0,264.0,48.0,5.0
1.0,52.0,59.0,21.0,2.0
1.0,95.0,309.0,59.0,3.0
1.0,100.0,309.0,48.0,5.0
1.0,11.0,360.0,59.0,5.0
1.0,52.0,59.0,59.0,5.0
1.0,133.0,402.0,59.0,5.0
1.0,54.0,309.0,59.0,5.0
0.0,50.0,309.0,1.0,5.0
1.0,39.0,106.0,59.0,2.0
1.0,120.0,334.0,43.0,2.0
1.0,2.0,59.0,59.0,3.0
1.0,5.0,38.0,48.0,5.0
0.0,50.0,309.0,1.0,2.0
1.0,133.0,446.0,59.0,3.0
1.0,13.0,34.0,59.0,5.0
1.0,95.0,309.0,1.0,2.0
1.0,100.0,309.0,48.0,3.0
1.0,32.0,102.0,48.0,5.0
1.0,100.0,264.0,59.0,5.0
1.0,100.0,15.0,59.0,2.0
1.0,95.0,309.0,48.0,5.0
1.0,118.0,46.0,1.0,2.0
1.0,52.0,116.0,58.0,5.0
1.0,100.0,295.0,58.0,2.0
1.0,95.0,309.0,43.0,2.0
1.0,100.0,309.0,56.0,5.0
1.0,100.0,309.0,1.0,2.0
0.0,100.0,300.0,1.0,2.0
1.0,42.0,116.0,48.0,5.0
1.0,95.0,309.0,20.0,2.0
0.0,59.0,161.0,40.0,3.0
1.0,37.0,275.0,59.0,6.0
1.0,25.0,173.0,43.0,5.0
1.0,100.0,309.0,59.0,4.0
1.0,11.0,349.0,1.0,2.0
1.0,11.0,349.0,1.0,5.0
1.0,21.0,344.0,59.0,5.0
1.0,11.0,349.0,1.0,5.0
1.0,100.0,264.0,48.0,5.0
1.0,100.0,309.0,40.0,5.0
1.0,135.0,405.0,59.0,5.0
1.0,100.0,36.0,48.0,5.0
1.0,42.0,116.0,40.0,5.0
0.0,147.0,262.0,1.0,5.0
1.0,37.0,418.0,40.0,2.0
0.0,100.0,36.0,1.0,5.0
1.0,22.0,318.0,59.0,3.0
1.0,11.0,358.0,1.0,2.0
0.0,100.0,59.0,56.0,5.0
1.0,0.0,46.0,59.0,5.0
1.0,37.0,418.0,59.0,5.0
1.0,50.0,59.0,48.0,3.0
1.0,100.0,264.0,59.0,3.0
1.0,96.0,60.0,43.0,5.0
1.0,100.0,264.0,59.0,5.0
1.0,100.0,295.0,40.0,3.0
0.0,100.0,309.0,59.0,5.0
1.0,100.0,36.0,48.0,5.0
1.0,147.0,73.0,1.0,2.0
1.0,100.0,264.0,58.0,6.0
0.0,100.0,271.0,1.0,4.0
1.0,50.0,46.0,40.0,5.0
1.0,100.0,295.0,48.0,1.0
1.0,100.0,264.0,59.0,5.0
1.0,50.0,59.0,40.0,6.0
1.0,121.0,240.0,58.0,2.0
1.0,50.0,59.0,40.0,5.0
1.0,100.0,309.0,43.0,6.0
1.0,100.0,264.0,1.0,2.0
0.0,100.0,29.0,1.0,4.0
